Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
00:00.0,58050,58208,57309.09,58180.01,2762.2326,00:00.0,159580410.1,218663,1269.92404,73381539.31,0
00:00.0,58180,59470,58180,58977.99,6066.4939,00:00.0,357818730.5,387856,3172.90609,187060402.5,0
00:00.0,58977.99,59032.82,58311.66,58492,4042.42633,00:00.0,236881271.6,278677,2004.61427,117468732.1,0
00:00.0,58492,58550,57471.12,57699.69,6905.27165,00:00.0,399877755.1,466645,3336.74869,193252030.7,0
00:00.0,57699.69,58019.89,57353.84,57392.03,3000.7172,00:00.0,173074199.7,260622,1413.99806,81554482.44,0
00:00.0,57392.03,57879.58,57157.79,57725.85,2174.59631,00:00.0,125061128.6,154233,1225.34047,70492370.57,0
00:00.0,57725.85,58407.05,57050,57568,4166.29718,00:00.0,240336810.8,339672,2070.89892,119523313.9,0
00:00.0,57568,58300,57488.28,58191.5,3450.47132,00:00.0,199843126.9,249713,1713.75008,99265667.1,0
00:00.0,58191.5,58936.52,58052,58777.99,4104.41357,00:00.0,239836801.6,319051,2371.67685,138573822.4,0
00:00.0,58777.99,59650,57266.58,57402.01,12045.90104,00:00.0,703995639,728616,6107.94236,357078988.5,0
00:00.0,57402.01,58000.61,57178,57378.01,3674.1921,00:00.0,211842512.6,297982,1664.83146,96002258.66,0
00:00.0,57378,57636,57150,57339.89,2319.78214,00:00.0,133074727.3,222627,1090.20168,62542626.64,0
00:00.0,57339.89,57571.86,56542.47,56914.01,3755.44316,00:00.0,214241791.4,329254,1630.29301,93029339.81,0
00:00.0,56914.01,57416.13,56716.68,57106.94,2909.38206,00:00.0,166086487.7,198353,1435.79835,81987870.53,0
00:00.0,57106.95,57334.32,56767.05,57203.54,3142.52354,00:00.0,179492074.6,230801,1529.00724,87340668.06,0
00:00.0,57203.54,58278,57000,58214,6704.3943,00:00.0,386751032.4,425459,3373.27221,194669096.4,0
00:00.0,58213.99,58526.68,57500,57576.01,4912.50519,00:00.0,285341123,410056,2471.81014,143604231.4,0
00:00.0,57576.01,57906.1,57150.06,57889.1,2228.20865,00:00.0,128288810,155815,1048.6445,60397529.44,0
00:00.0,57889.09,57991.5,57762.39,57814,1446.83324,00:00.0,83734169.64,134588,815.4434,47196165.97,0
00:00.0,57814,58216.08,57756.63,58170.32,1632.17504,00:00.0,94640185.76,120383,912.15577,52884389.57,0
00:00.0,58170.33,58854.98,57900.57,58534,3065.17976,00:00.0,179032762.9,198597,1537.41109,89813458.49,0
00:00.0,58534,58899.46,58434.38,58830.63,2936.67433,00:00.0,172372024.2,224089,1394.06676,81840127.61,0
00:00.0,58830.62,58964.89,58572.98,58624.38,1692.04143,00:00.0,99345259.07,129657,778.44607,45705357.15,0
00:00.0,58624.38,59850,58288.19,59204.02,4584.84139,00:00.0,271304879.5,307077,2451.83935,145161269.1,0
00:00.0,59204.01,59838,59194.01,59466.15,3229.454,00:00.0,192234238.8,247006,1609.492,95811487.94,0
00:00.0,59466.16,60324.61,59418.68,60062.01,4786.53502,00:00.0,287165868.3,337511,2516.48978,150967756.6,0
00:00.0,60062.01,60400,59904,60099.1,2939.8847,00:00.0,176863957.9,208925,1322.18235,79554262.89,0
00:00.0,60099.1,60236.13,59466.67,60084,3186.29928,00:00.0,190568642,221607,1453.52136,86937345.03,0
00:00.0,60084,60184.99,59894.16,59915.99,1320.94796,00:00.0,79277580.43,104984,628.0521,37695541.85,0
00:00.0,59916,61420.69,59880,60797.91,5715.21811,00:00.0,347452701.2,336055,2949.72266,179333749,0
00:00.0,60797.91,62796.01,60632.3,62647.87,8302.39428,00:00.0,513313331.2,506259,4163.48098,257495230,0
00:00.0,62647.87,63084,62433.01,62840.12,4843.17921,00:00.0,304104800.2,390740,2418.27289,151839347.8,0
00:00.0,62840.12,63243.71,62290,62454,4225.17162,00:00.0,265021725.1,318234,1891.57604,118674361.4,0
00:00.0,62454,63328,62444.67,63026,6566.03185,00:00.0,413098301.4,481145,2982.28545,187634810.7,0
00:00.0,63026.01,63820.15,62852,63342,8649.43196,00:00.0,548533480,529518,4282.07754,271593121.8,0
00:00.0,63342,64900,63251.65,64724.14,6104.76928,00:00.0,391469241.1,374529,3338.84922,214174911.8,0
00:00.0,64724.06,64955.49,64436.2,64752.14,4459.14074,00:00.0,288510709.8,265314,2418.45577,156493384,0
00:00.0,64752.14,64993.95,62721.79,62895.01,9913.30874,00:00.0,630214794,535324,4654.04538,295824813.6,0
00:00.0,62895.01,63872.2,62373.24,63746.11,6280.01898,00:00.0,396336037.8,386127,3319.65818,209639665.6,0
00:00.0,63746.11,64960.86,63063.83,64878.24,8930.8138,00:00.0,572065688.8,527499,4724.92471,302862508.6,0
00:00.0,64878.24,65200,64111.56,65165.43,7931.24617,00:00.0,512972835.6,487962,3996.6563,258631440.8,0
00:00.0,65165.42,65388.97,64115,65043.99,5016.00072,00:00.0,325131903.4,282557,2481.30765,160886120.6,0
00:00.0,65044,66128.63,64932.31,65701.66,5877.77737,00:00.0,385759860.2,296141,3155.67828,207130190.7,0
00:00.0,65701.66,65993.14,65198.62,65258,4387.02514,00:00.0,287739996.6,260046,2089.00319,136993197.3,0
00:00.0,65258.01,65500,64560,64723.73,4608.68913,00:00.0,299916749.2,328593,2268.92138,147685053.3,0
00:00.0,64723.73,65400,64537.41,64724.01,6216.23738,00:00.0,403673842.6,441527,3211.58391,208630013.9,0
00:00.0,64724.01,64766.99,63854,64585.78,5893.07209,00:00.0,379110127.7,324785,2813.14003,180981274.6,0
00:00.0,64585.78,64672.89,64058,64087.99,2584.72843,00:00.0,166211696.8,217579,1077.84334,69306135.77,0
00:00.0,64087.99,65133.3,63910,64865.08,4071.27925,00:00.0,262848031.9,251076,1978.88025,127808987.3,0
00:00.0,64865.09,65061.5,64402.35,64668,2950.56928,00:00.0,191149627.8,195164,1406.21363,91135289.63,0
00:00.0,64668,64950,64441.94,64758,2394.45662,00:00.0,154894800.2,227283,1079.46488,69843838.64,0
00:00.0,64758,65111.29,63400,63538.12,6967.85898,00:00.0,447002319.2,576264,3396.8091,217938663.1,0
00:00.0,63538.12,63958.51,63238.48,63555,4155.67605,00:00.0,264406253.8,304587,2328.76166,148214489.8,0
00:00.0,63555,64122.43,63438.21,63987.92,2028.88232,00:00.0,129571404.9,142368,1098.22239,70132354.27,0
00:00.0,63987.92,64368.62,63300.67,64325,3161.96417,00:00.0,201887831.3,211160,1437.76333,91846379.99,0
00:00.0,64324.99,64486,63600,63694.01,4022.16332,00:00.0,257490360.3,288687,1740.33298,111423641.5,0
00:00.0,63694.01,64182.77,63409.01,64116,3490.01318,00:00.0,222845092.3,256556,1562.68637,99789063.31,0
00:00.0,64115.99,65888,64005.57,65836.77,10348.62908,00:00.0,674363309.1,670824,5778.54464,376589680.8,0
00:00.0,65836.76,67386,65827.62,67157.26,11099.18996,00:00.0,739697556.2,582710,5805.99696,386883173.8,0
00:00.0,67157.25,67352.44,66616.19,66660,3512.76768,00:00.0,235233525.2,174952,1645.74521,110221341.7,0
00:00.0,66660.01,66822.22,66222.46,66602.01,2794.0079,00:00.0,185912521.5,176830,1216.11528,80934736.93,0
00:00.0,66602,66775.11,66436,66562.28,1871.55513,00:00.0,124659773,115340,830.85865,55345603.27,0
00:00.0,66562.27,66733.09,66458.83,66483.69,1353.5524,00:00.0,90086640.39,107875,650.28226,43281076.54,0
00:00.0,66483.69,66832,66273.62,66825,1565.74689,00:00.0,104237360,151790,790.42708,52624578.07,0
00:00.0,66824.99,67598,66679.01,67224,4139.41482,00:00.0,278326976.3,288997,2089.72699,140499826.6,0
00:00.0,67224,67430.01,66790.9,67139.96,2662.6472,00:00.0,178655530.6,154261,1291.22428,86628133.88,0
00:00.0,67139.97,67436.22,66962,67171.33,1473.02827,00:00.0,99012016.89,117367,814.46841,54739170.63,0
00:00.0,67171.33,67220.52,66592.1,66701.99,1958.03031,00:00.0,130949393.7,132774,843.40372,56388772.15,0
00:00.0,66702,67062.77,66680,66879.99,1335.82107,00:00.0,89325280.97,102435,638.00604,42663508.14,0
00:00.0,66879.99,67499.99,66616,67164,2766.07202,00:00.0,185588711.6,208162,1488.15217,99868712.72,0
00:00.0,67164,67713,65777,67422.02,9311.54907,00:00.0,622764062.7,484404,4940.64454,330542035.5,0
00:00.0,67422.03,68366.66,67274.69,68165.34,4974.61117,00:00.0,338118402.1,277800,2687.37971,182654792.7,0
00:00.0,68165.35,68474.55,67753.72,67880.01,2930.46409,00:00.0,199474469.8,185100,1385.24799,94314920.87,0
00:00.0,67880.01,67996.01,67122.22,67236,2950.64733,00:00.0,199176549.5,257474,1246.96773,84178560.22,0
00:00.0,67236.01,67599,66944.1,67516.01,2471.17079,00:00.0,166306655.3,171912,1193.02158,80298715.41,0
00:00.0,67516.01,67952.39,66559.97,67063.87,5487.87343,00:00.0,368711655.2,352885,2690.76986,180762638.6,0
00:00.0,67063.87,68250,66798.36,68232.07,3909.8301,00:00.0,264052175.2,347620,2022.54878,136640737.1,0
00:00.0,68232.08,68256,67224.11,67532.01,3701.05729,00:00.0,250696864.8,243149,1725.39446,116868418.9,0
00:00.0,67532,67750.98,67183.98,67473.99,2359.78706,00:00.0,159290109.7,161622,1118.85567,75534696.39,0
00:00.0,67473.98,67526.01,66256.39,66576,5421.15607,00:00.0,361507977.3,277669,2346.35235,156423333.8,0
00:00.0,66576,67166.01,66454,66676.01,4791.70581,00:00.0,320256079,277838,2477.83077,165605176,0
00:00.0,66676,67349.03,65962,66584.01,8657.6177,00:00.0,576698588,505844,4328.56322,288380063.6,0
00:00.0,66584.01,66780.01,65441.08,65536.01,6601.90145,00:00.0,435505581.6,365254,3060.36427,201933338.4,0
00:00.0,65536,66054,65472.54,65936.01,3573.98507,00:00.0,235286137.6,183862,1836.8817,120918171,0
00:00.0,65936,66146.01,65476.84,66052.71,2432.59154,00:00.0,160145608.8,153688,1205.52936,79379946.98,0
00:00.0,66052.71,66080.01,65610,66078,2427.93275,00:00.0,159947540.4,117024,1198.91476,78990032.94,0
00:00.0,66078,66600,66008,66367.99,3288.02602,00:00.0,218231339,178628,1572.14543,104341829.5,0
00:00.0,66368,67102.01,66093.99,66176,5901.95291,00:00.0,392880948.6,400214,2850.69668,189805402.6,0
00:00.0,66176,66709.55,65558.89,65652,5503.70728,00:00.0,363972644.2,306847,2284.29839,151073638.9,0
00:00.0,65652.01,66066.66,65111,65376,3528.35227,00:00.0,231312745.4,234652,1716.17089,112493354.3,0
00:00.0,65376.01,65620,63861,64093.59,9391.42907,00:00.0,605458598.3,413840,3978.34764,256499310.4,0
00:00.0,64093.58,64390,63800,64134,3961.34648,00:00.0,254256842.2,171442,1903.82965,122209407.4,0
00:00.0,64134,64480,63878,64096,4126.90854,00:00.0,264823601.7,217642,1980.84565,127125559.1,0
00:00.0,64096.01,65005,63456.7,64790.88,7825.83383,00:00.0,502606669.1,428376,3739.5827,240297959.5,0
00:00.0,64790.89,65187.82,64388.46,64692.01,5638.02977,00:00.0,365751570.7,338760,2867.77845,186049957.3,0
00:00.0,64692.01,66175.49,64425,65799.95,4182.88165,00:00.0,273522489.2,260300,2109.06849,137968685.6,0
00:00.0,65799.95,67480,65722.63,67042.01,5791.72468,00:00.0,386444874.6,325289,3003.8278,200481517.4,0
00:00.0,67042,67190,66870.82,66890.56,3400.66108,00:00.0,227829000.6,163184,1822.03402,122069465.4,0
00:00.0,66890.56,67498,66890.56,67322,3011.50616,00:00.0,202480713.1,161530,1561.81994,104994852.5,0
00:00.0,67321.99,68000,66892,67560.01,6230.76783,00:00.0,420466763.7,364773,3162.03333,213421946.6,0
00:00.0,67560,68144.01,67303.07,67990,3294.11637,00:00.0,222958068.2,223405,1719.5751,116436179.4,0
00:00.0,67990,68200,67413.5,67907.99,2515.58411,00:00.0,170660168.4,168801,1175.2311,79755337.39,0
00:00.0,67908,68081.57,67630,67798,1546.232,00:00.0,104908169.3,114746,679.64322,46116655.13,0
00:00.0,67797.99,68295.39,67782.73,68036.68,1915.58616,00:00.0,130360334.3,112291,1018.12632,69291689.93,0
00:00.0,68036.68,68275.64,67892.24,68209.88,1834.00547,00:00.0,124878873.6,111889,852.51971,58049353.09,0
00:00.0,68209.88,69399.99,68195.43,68844,6195.41252,00:00.0,426571781.1,339879,3379.21518,232660923.3,0
00:00.0,68844,68990.03,67658.68,68246,5271.56991,00:00.0,360651965.8,311364,2421.85704,165670074.6,0
00:00.0,68246,69182.94,66650,67896.5,14947.41315,00:00.0,1014963943,700422,7487.56673,508638420.1,0
00:00.0,67896.49,68285.43,67260.54,67940.95,2215.70821,00:00.0,150457358.3,152231,1027.6911,69788755.15,0
00:00.0,67940.94,68024.18,67066.66,67560.86,2398.3193,00:00.0,161825841.2,144221,1154.17117,77866807.38,0
00:00.0,67560.86,68000,67220,67836,1770.93628,00:00.0,119739096.6,114279,1004.15599,67911765.16,0
00:00.0,67836.01,68123.32,67577.63,67645,1768.83501,00:00.0,120027320,142814,881.02991,59795220.58,0
00:00.0,67645,68318.43,67624,68112,1510.5162,00:00.0,102753517.9,154849,798.23593,54309631.12,0
00:00.0,68112,68277.83,67801.62,68249.88,1204.37894,00:00.0,81952542.2,112816,538.20284,36623230.24,0
00:00.0,68249.88,69800,68168,69347.67,5973.42365,00:00.0,412964162.1,328297,3231.424,223392630.4,0
00:00.0,69347.66,69888,69263.07,69528.01,4146.35577,00:00.0,288431579,220117,2228.34196,155014645.3,0
00:00.0,69528.01,69838.62,69375,69580.01,3013.88754,00:00.0,209747115,168621,1506.20465,104828947,0
00:00.0,69580.01,70079.99,67668.34,68104,11386.58792,00:00.0,785983384.9,554632,5782.06753,399661176.3,0
00:00.0,68103.99,68118,66428,67303.05,9083.51955,00:00.0,609931351.8,486141,4133.78514,277601378.7,0
00:00.0,67303.05,67553.66,66600,66784.69,2863.5219,00:00.0,192208369.3,195004,1314.40988,88244674.95,0
00:00.0,66784.68,66886,65862,66610,5989.73926,00:00.0,397364432.8,305933,2765.54634,183500540.8,0
00:00.0,66610,67000,66322.49,66952,2496.27288,00:00.0,166540182.4,168472,1321.95493,88211621.55,0
00:00.0,66952,66999.92,66404.53,66574.01,2327.27576,00:00.0,155196013.8,180688,1062.68557,70870866.19,0
00:00.0,66574,66948,65555,66216.01,6086.17893,00:00.0,403144474.2,400257,2911.98872,192961700,0
00:00.0,66216.01,66550.01,65556.56,65931.02,3450.64877,00:00.0,227505954.4,302415,1741.10274,114795468.6,0
00:00.0,65931.03,66356.89,65302.67,66188,2782.13881,00:00.0,183519667.1,264318,1293.54724,85368238.84,0
00:00.0,66188,66413.28,65881.96,66058,1725.24015,00:00.0,114160308.3,167370,768.12317,50832262.45,0
00:00.0,66058,66554.4,65496,66224,3376.79106,00:00.0,223140136.4,215651,1701.58113,112450326.9,0
00:00.0,66224,66374.01,65954.54,66094.01,1829.74564,00:00.0,121080038.8,142935,902.78419,59742234.05,0
00:00.0,66094.01,66849.24,65963.25,66379.99,4367.38069,00:00.0,290032967.7,310096,2198.25729,145995802.5,0
00:00.0,66379.99,66836.3,64957.14,65256.83,6409.37317,00:00.0,422259960.4,446070,2849.09232,187733852.7,0
00:00.0,65256.83,65422,64530,64628,4916.90834,00:00.0,318769921,327854,2398.64694,155520845.1,0
00:00.0,64628.01,64841.29,63750,63936.01,5768.43332,00:00.0,370403565.7,360431,2415.50083,155154923.2,0
00:00.0,63936.01,64488,63584,64328.59,4107.52186,00:00.0,263062424.2,274672,1989.35362,127465753.9,0
00:00.0,64328.6,64701.41,64299.87,64674.25,2655.04695,00:00.0,171274704.3,169996,1419.95051,91605080.97,0
00:00.0,64674.26,64949.58,62666.07,62906.6,8006.54547,00:00.0,510072801.1,518738,3495.58289,222726181.3,0
00:00.0,62907.44,63509.83,62302,63422.01,8541.89631,00:00.0,537569353.8,638112,4220.77501,265691466.1,0
00:00.0,63422.01,65659.78,63336.61,65354.02,6462.82463,00:00.0,418494943.5,435308,3345.77006,216577667.4,0
00:00.0,65354.02,65596.14,63668,64609.18,4163.15932,00:00.0,268935690.2,298221,1877.45651,121324440.2,0
00:00.0,64609.17,64655.17,63807.29,64164.07,3823.07721,00:00.0,245724393.5,284203,1786.69581,114817751,0
00:00.0,64164.07,64974,64044,64660.01,3302.57023,00:00.0,213185659,214840,1652.69606,106692650.8,0
00:00.0,64660.01,65524.01,62432.9,63416.01,14382.81934,00:00.0,920968464.7,812278,6783.14655,434751864.6,0
00:00.0,63416,63611.24,62515,62633.57,5054.98681,00:00.0,318746542.9,398762,2356.15805,148608582.6,0
00:00.0,62633.58,63187.26,61230.01,61498.33,8093.81646,00:00.0,502028035.3,449431,3746.20496,232370289.8,0
00:00.0,61498.34,61975,60505,61895.99,7057.47647,00:00.0,432463128.4,333417,3396.97332,208252938.8,0
00:00.0,61895.99,61981.43,61398.01,61662.01,2027.63322,00:00.0,125144487.4,120691,1014.10204,62592588.13,0
00:00.0,61662.02,62002.39,61457.89,61919.38,1996.26325,00:00.0,123210828.8,130244,922.9475,56974889.27,0
00:00.0,61919.38,62198.22,60833.33,60879,3681.34999,00:00.0,227203961.7,243568,1504.60386,92921738.2,0
00:00.0,60879.01,61288,59920,60246,9231.05335,00:00.0,559210048.3,575336,4100.91264,248521679.8,0
00:00.0,60246.01,60849.93,59850,60697.99,4040.93939,00:00.0,244323446.5,266299,2008.41855,121437788.4,0
00:00.0,60697.99,61117.63,60320,60735,2502.72642,00:00.0,152092315.2,172092,1207.26379,73389073.98,0
00:00.0,60735,60938.54,60260,60373.99,1972.26761,00:00.0,119594309.5,139493,1002.12753,60773010.12,0
00:00.0,60374,61000,60081.57,60896,2180.15909,00:00.0,132125286.9,157199,1107.97603,67157438.64,0
00:00.0,60896,61097.55,58960,59086.01,7395.68169,00:00.0,442307595.9,432376,3164.00835,189133211.8,0
00:00.0,59086.01,59497.21,57122.77,59257.66,12940.59003,00:00.0,756641498.9,663394,5950.77538,348064072.9,0
00:00.0,59257.67,59583,58001.81,58161,4625.09519,00:00.0,271729035,321641,2124.47362,124817512.6,0
00:00.0,58161,58305.59,52300.17,53890.87,36136.4623,00:00.0,1978537561,1455868,16176.41173,885287734.6,0
00:00.0,53890.87,54576.71,49000,52674.19,43384.9307,00:00.0,2256255995,1713930,19593.67127,1019417275,0
00:00.0,52674.2,53218.37,50633.47,51340,19223.46997,00:00.0,998404338.3,1077562,9263.39737,481348154.1,0
00:00.0,51340,54980,49542.83,54321.09,39760.49257,00:00.0,2070407924,1811558,20119.13049,1049178346,0
00:00.0,54321.08,55600,52555,53470.09,16277.76056,00:00.0,881207479.4,943944,8543.80418,463065868.5,0
00:00.0,53470.08,55200,53462,54018.81,7282.47576,00:00.0,396114879.4,565635,3666.84819,199439621.7,0
00:00.0,54018.82,56276,53950,55665.73,10506.64519,00:00.0,584670423.1,584482,5491.73352,305589143.2,0
00:00.0,55665.73,56169.48,55255,55999.99,7730.59021,00:00.0,430799006.6,471139,3831.53707,213546474.3,0
00:00.0,55998.02,56122,54600.01,55210.01,9386.98945,00:00.0,517722859.6,630077,4477.12673,246967355.4,0
00:00.0,55210,56605.55,54371.94,56405.99,13732.96595,00:00.0,764298023.1,820013,6920.87172,385340887.9,0
00:00.0,56405.99,57040.99,56234.8,56765.48,8827.28343,00:00.0,500454345.5,526321,4596.29278,260598604.6,0
00:00.0,56769.98,56935.56,55800,56022.01,5700.30253,00:00.0,321074190.3,401792,2616.63106,147375477.2,0
00:00.0,56022,57287.99,55557.88,56862,6756.5481,00:00.0,382069889.9,447826,3525.47238,199393667.5,0
00:00.0,56862.01,57250,56544.7,56920.91,5447.23988,00:00.0,310188996.5,300677,2617.96233,149099486.6,0
00:00.0,56920.91,57736.05,56870.39,56963.38,6601.32871,00:00.0,378177951.9,309515,3531.16509,202340256,0
00:00.0,56963.39,57479.6,55650,56094.5,10005.68143,00:00.0,565678910,528375,4810.39081,272027356.5,0
00:00.0,56094.51,56300,54676.35,54759.22,9406.48722,00:00.0,521125048.7,482391,4297.07346,238002429.8,0
00:00.0,54760.97,55566.24,54558.62,55134.16,6052.0915,00:00.0,333313056.6,328720,3115.08576,171551908,0
00:00.0,55133.76,57636.36,54730,57049.74,8647.80188,00:00.0,488262496.6,431376,4560.04008,257265467.2,0
00:00.0,57049.74,57434.35,56670.47,57193.49,3670.90212,00:00.0,209546585.1,247905,1778.85561,101533435.4,0
00:00.0,57193.48,57670.04,56978.52,57320.51,3688.92815,00:00.0,211494494.3,219822,1734.4742,99463987.33,0
00:00.0,57320.51,59505,56700,59428.03,14315.42395,00:00.0,833205571.5,803050,7659.34366,446235606,0
00:00.0,59428.03,59863,59237.59,59414.51,6749.57668,00:00.0,402076469.3,348450,3455.38328,205862679.5,0
00:00.0,59414.52,62745.14,59297.34,61685.99,11276.89671,00:00.0,691726675.6,552439,6488.1985,397778838.6,0
00:00.0,61686,61744.37,60720,61358.39,5373.57013,00:00.0,329536630.4,278287,2557.84325,156871549.3,0
00:00.0,61358.39,61390.7,60588.63,60863.57,4475.52913,00:00.0,272826510.6,226690,2161.73222,131799342.7,0
00:00.0,60863.58,61210.31,60170.16,60655.24,4238.45087,00:00.0,257197727.8,263711,2073.58827,125901226.6,0
00:00.0,60655.25,61115.11,59535,59810.23,8756.37366,00:00.0,527795520.5,511702,4226.66146,254856698.3,0
00:00.0,59810.24,60750,59700,60681.42,3794.60746,00:00.0,228660843.9,263944,2019.68726,121711403.8,0
00:00.0,60681.79,60986.03,59909.16,60837.99,4333.94892,00:00.0,262333322.4,283475,1983.53827,120085074.8,0
00:00.0,60837.99,61470.58,60266.03,60437.84,2866.07526,00:00.0,174164458,209733,1374.9389,83598054.57,0
00:00.0,60437.85,60851.91,60242,60842,1152.48879,00:00.0,69710576.99,101454,586.08478,35456186.7,0
00:00.0,60842.01,61116.65,60601.96,60920.88,1618.24524,00:00.0,98486572.37,135739,797.61068,48550994.88,0
00:00.0,60920.88,60949.99,60400,60515.89,1529.47703,00:00.0,92750774.89,125762,684.31607,41496163.03,0
00:00.0,60515.9,61196.63,60400,61016.45,1789.44845,00:00.0,108869756.9,141344,976.89082,59437981.77,0
00:00.0,61016.44,61160,60757.39,60923.51,1039.47144,00:00.0,63390082.17,86467,473.79729,28895665.06,0
00:00.0,60923.51,61382.73,60892,61085.01,1397.39336,00:00.0,85444914.8,117796,710.92156,43468174.08,0
00:00.0,61085.01,61271.43,60881.36,61257,1213.74092,00:00.0,74144301.71,103991,579.3025,35391968.44,0
00:00.0,61257,61858,60425,60669.15,3535.80151,00:00.0,216059841,248119,1646.97326,100671817,0
00:00.0,60669.14,60761.09,59941,60127.29,4006.7116,00:00.0,241836625.8,255204,2007.04165,121160493.6,0
00:00.0,60127.29,60350,59542.57,59621.11,2598.58022,00:00.0,155856067.9,194291,1155.26638,69304037.29,0
00:00.0,59621.11,59674.38,58286.73,58712.59,6437.61751,00:00.0,378739746.9,400068,2995.23986,176168966.6,0
00:00.0,58712.59,59088.33,58100.06,58509.5,4095.99147,00:00.0,239778759,277984,2097.91882,122845354.3,0
00:00.0,58509.5,58984.85,57642.21,58674.61,4501.23624,00:00.0,262849236.9,307173,2197.16383,128342488.8,0
00:00.0,58674.62,59990,58125.75,59851.7,6603.96568,00:00.0,389537350.8,389648,3389.32656,200016439.1,0
